student_id,age,gender,socioeconomic_status,parent_education_level,attendance_rate,study_hours_per_week,quiz_average,assignment_submission_rate,engagement_index,financial_assistance,internet_access,learning_device_type,previous_grades,subject_difficulty,final_exam_score,preferred_learning_style,course_enrolled,interest_tags,pass_fail,risk_level,dropout_likelihood
1741,20.3,Female,High,High School,0.64,5.6,71.7,0.82,0.45,Yes,Limited,Laptop,95.0,Moderate,99.5,Auditory,BSBA,"Accounting, Finance",Fail,Safe,0.6
1742,22.1,Male,Middle,Elementary,0.55,1.0,63.2,0.74,0.49,Yes,Stable,Smartphone,57.3,Moderate,94.2,Auditory,BSBA,"Leadership, Marketing",Pass,At Risk,0.57
1743,23.5,Male,Low,High School,0.94,6.0,40.1,0.8,0.82,Yes,Stable,Tablet,78.5,Hard,76.7,Kinesthetic,BSBA,"Teaching, Research",Fail,Safe,0.52
1744,22.0,Male,Middle,Elementary,0.76,9.7,74.4,0.6,0.49,No,Stable,Smartphone,89.5,Moderate,91.1,Kinesthetic,BSBA,"Accounting, Finance",Pass,Safe,0.56
1745,18.5,Female,Low,High School,0.59,6.5,95.2,0.69,0.5,Yes,Limited,Smartphone,64.8,Moderate,72.4,Reading,BSBA,"Programming, AI",Fail,Safe,0.42
1746,25.0,Female,Low,Elementary,0.82,9.2,40.1,0.54,0.67,No,Stable,Laptop,80.7,Easy,57.6,Kinesthetic,BSED,"Programming, AI",Fail,Safe,0.67
1747,24.5,Female,Low,College,0.63,19.3,84.2,0.85,0.6,Yes,Stable,Laptop,71.8,Moderate,99.5,Reading,BSA,"Accounting, Finance",Pass,At Risk,0.76
1748,19.6,Female,Middle,College,0.57,6.7,73.7,0.76,0.66,Yes,Stable,Tablet,62.3,Moderate,72.5,Kinesthetic,BSA,"Leadership, Marketing",Pass,Moderate,0.17
1749,23.9,Male,Middle,College,0.65,17.1,78.7,0.86,0.89,No,Stable,Laptop,66.6,Easy,85.4,Visual,BSA,"Leadership, Marketing",Fail,At Risk,0.39
1750,19.5,Female,Middle,College,0.72,13.3,79.5,0.69,0.63,Yes,Limited,Laptop,87.9,Easy,60.9,Visual,BSIT,"Programming, AI",Fail,At Risk,0.73
1751,24.1,Male,Middle,College,0.71,19.4,72.8,0.69,0.57,Yes,Limited,Laptop,58.2,Easy,94.2,Kinesthetic,BSA,"Programming, AI",Pass,Moderate,0.64
1752,17.3,Male,Middle,College,0.54,10.4,51.1,0.88,0.79,Yes,Limited,Smartphone,54.5,Moderate,88.4,Auditory,BSIT,"Teaching, Research",Fail,At Risk,0.74
1753,22.9,Female,High,College,0.53,15.8,71.2,0.79,0.81,No,Limited,Laptop,59.8,Easy,92.2,Visual,BSED,"Game Dev, Robotics",Fail,Moderate,0.52
1754,22.7,Female,Middle,High School,0.66,16.6,40.1,0.57,0.34,No,Stable,Laptop,75.0,Moderate,99.7,Auditory,BSBA,"Game Dev, Robotics",Fail,Safe,0.5
1755,16.3,Female,High,College,0.7,11.9,53.1,0.41,0.58,Yes,Limited,Smartphone,82.8,Easy,54.4,Reading,BSIT,"Programming, AI",Fail,At Risk,0.29
1756,20.1,Male,High,Graduate,0.76,20.0,41.4,1.0,0.39,No,Stable,Laptop,74.5,Moderate,50.3,Reading,BSBA,"Programming, AI",Fail,Moderate,0.84
1757,20.3,Female,Low,Graduate,0.66,15.9,99.8,0.65,0.65,No,Limited,Tablet,62.7,Moderate,68.5,Reading,BSBA,"Accounting, Finance",Fail,Safe,0.3
1758,18.5,Male,Low,College,0.79,6.8,45.1,0.75,1.0,Yes,Limited,Laptop,60.3,Hard,74.7,Kinesthetic,BSA,"Accounting, Finance",Fail,At Risk,0.61
1759,21.7,Female,Middle,High School,0.65,7.0,80.7,0.73,0.89,Yes,Limited,Desktop,63.1,Moderate,98.0,Visual,BSIT,"Programming, AI",Pass,At Risk,0.41
1760,20.6,Female,Middle,High School,0.84,15.1,40.1,0.73,0.76,No,Stable,Desktop,76.8,Hard,81.6,Kinesthetic,BSIT,"Leadership, Marketing",Pass,Moderate,0.21
1761,18.9,Male,Middle,College,0.84,20.0,68.8,0.97,0.5,Yes,Stable,Desktop,75.3,Moderate,40.0,Kinesthetic,BSA,"Programming, AI",Fail,At Risk,0.33
1762,19.6,Female,Middle,Elementary,0.92,11.6,99.8,0.71,0.67,No,Stable,Laptop,61.4,Moderate,52.9,Visual,BSIT,"Accounting, Finance",Pass,Moderate,0.37
1763,19.8,Male,Low,College,0.88,6.9,89.2,0.67,0.81,No,Limited,Laptop,95.0,Moderate,57.5,Kinesthetic,BSED,"Programming, AI",Fail,At Risk,0.49
1764,23.7,Male,Middle,High School,0.63,11.8,46.3,0.6,0.78,No,None,Laptop,69.9,Moderate,99.7,Kinesthetic,BSIT,"Teaching, Research",Pass,Moderate,0.59
1765,23.3,Female,Middle,College,0.59,10.9,47.5,0.54,0.78,Yes,Stable,Smartphone,69.5,Easy,70.6,Kinesthetic,BSIT,"Teaching, Research",Pass,Safe,0.5
1766,20.7,Male,Middle,Elementary,0.88,19.2,73.0,0.49,0.57,No,Limited,Laptop,63.6,Easy,84.4,Visual,BSA,"Accounting, Finance",Pass,At Risk,0.52
1767,20.9,Male,Low,High School,0.75,12.7,64.4,0.83,0.8,No,Stable,Laptop,72.5,Hard,57.0,Reading,BSED,"Leadership, Marketing",Fail,At Risk,0.49
1768,17.9,Male,Middle,College,0.59,3.0,72.5,0.6,0.76,No,Limited,Laptop,90.2,Moderate,61.8,Visual,BSIT,"Leadership, Marketing",Pass,Moderate,0.51
1769,18.2,Male,Low,High School,0.76,14.3,57.1,0.86,0.36,Yes,Stable,Laptop,76.0,Moderate,56.4,Auditory,BSBA,"Game Dev, Robotics",Fail,Moderate,0.78
1770,22.4,Male,High,College,0.76,17.1,53.3,0.57,0.8,No,Limited,Smartphone,91.7,Easy,99.7,Reading,BSBA,"Accounting, Finance",Fail,Safe,0.48
1771,23.8,Male,High,College,0.9,9.1,80.1,0.51,0.83,No,Limited,Desktop,74.0,Easy,56.4,Kinesthetic,BSBA,"Game Dev, Robotics",Pass,Moderate,0.49
1772,22.5,Male,Low,College,0.78,13.6,73.5,0.98,1.0,No,Stable,Laptop,68.4,Hard,88.1,Reading,BSIT,"Programming, AI",Fail,Moderate,0.42
1773,23.2,Female,Middle,High School,0.86,10.8,85.0,0.41,0.89,No,Stable,Laptop,71.3,Moderate,60.0,Visual,BSA,"Game Dev, Robotics",Pass,Moderate,0.43
1774,20.4,Male,Low,Graduate,1.0,17.4,62.3,0.82,0.44,No,Limited,Laptop,68.6,Moderate,75.0,Auditory,BSBA,"Game Dev, Robotics",Pass,At Risk,0.61
1775,25.0,Female,Low,College,0.67,16.2,71.2,0.52,0.82,No,Limited,Laptop,51.9,Hard,54.6,Visual,BSA,"Programming, AI",Fail,At Risk,0.66
1776,19.7,Male,Low,College,0.79,7.6,51.1,0.74,0.46,No,Stable,Smartphone,74.9,Easy,77.7,Reading,BSED,"Programming, AI",Pass,Safe,0.45
1777,21.2,Male,Middle,College,0.78,14.3,91.1,0.41,0.91,No,Stable,Laptop,78.7,Hard,52.6,Reading,BSA,"Game Dev, Robotics",Pass,Moderate,0.46
1778,21.1,Female,Middle,High School,0.71,6.4,60.5,0.49,0.7,Yes,Limited,Smartphone,70.4,Moderate,45.5,Kinesthetic,BSIT,"Game Dev, Robotics",Fail,Moderate,0.35
1779,18.8,Female,Low,Graduate,0.74,15.8,68.6,0.51,0.3,No,Limited,Laptop,86.1,Easy,99.7,Reading,BSA,"Accounting, Finance",Fail,Safe,0.4
1780,17.4,Male,Low,College,0.79,20.0,77.0,0.52,0.63,No,Stable,Laptop,63.2,Moderate,40.9,Auditory,BSED,"Programming, AI",Pass,At Risk,0.49
1781,19.4,Female,Middle,College,0.53,10.3,65.1,0.65,0.62,No,Stable,Smartphone,84.8,Moderate,75.1,Auditory,BSBA,"Leadership, Marketing",Fail,Safe,0.48
1782,20.2,Male,Middle,College,0.65,5.6,67.1,0.95,0.63,Yes,Stable,Tablet,77.4,Hard,65.8,Reading,BSIT,"Teaching, Research",Fail,At Risk,0.54
1783,19.6,Male,Low,College,0.66,8.1,62.3,0.9,0.9,No,Stable,Tablet,74.0,Hard,56.3,Auditory,BSIT,"Leadership, Marketing",Fail,Moderate,0.42
1784,17.6,Female,Middle,Graduate,0.74,9.0,67.6,0.8,0.54,No,Stable,Laptop,61.3,Moderate,62.9,Reading,BSA,"Leadership, Marketing",Fail,Safe,0.43
1785,25.0,Male,High,High School,0.55,18.4,68.9,0.72,1.0,No,Limited,Desktop,67.1,Moderate,64.1,Auditory,BSBA,"Leadership, Marketing",Pass,At Risk,0.19
1786,23.6,Male,Middle,College,0.53,1.0,79.4,0.76,0.3,Yes,Limited,Laptop,95.0,Moderate,70.3,Visual,BSED,"Leadership, Marketing",Fail,Safe,0.68
1787,19.4,Female,Middle,Graduate,0.72,7.5,63.9,0.52,0.76,Yes,Limited,Laptop,72.7,Moderate,40.0,Auditory,BSIT,"Game Dev, Robotics",Pass,Safe,0.45
1788,19.6,Female,Middle,High School,0.77,18.3,60.5,0.63,1.0,Yes,Stable,Tablet,54.6,Hard,65.1,Reading,BSBA,"Game Dev, Robotics",Pass,Moderate,0.45
1789,20.6,Female,Middle,College,0.79,11.0,56.9,0.59,0.94,No,Limited,Laptop,67.9,Moderate,62.4,Reading,BSED,"Game Dev, Robotics",Fail,Safe,0.35
1790,20.0,Male,High,College,1.0,10.3,46.7,0.52,0.5,No,Limited,Laptop,79.2,Moderate,72.6,Reading,BSA,"Programming, AI",Pass,Safe,0.3
1791,22.1,Female,Middle,Graduate,0.71,15.4,53.8,0.7,0.57,No,Stable,Laptop,63.1,Hard,70.1,Reading,BSED,"Leadership, Marketing",Fail,Moderate,0.6
1792,21.9,Male,Middle,College,0.69,15.1,91.2,0.48,0.65,No,Stable,Smartphone,80.0,Moderate,68.9,Reading,BSIT,"Accounting, Finance",Fail,Moderate,0.71
1793,21.6,Female,Low,College,0.54,3.8,55.7,0.71,0.66,No,Stable,Laptop,61.3,Moderate,99.7,Visual,BSA,"Leadership, Marketing",Fail,Safe,0.44
1794,19.9,Female,Middle,College,0.91,7.1,73.1,0.56,0.69,No,Stable,Laptop,71.0,Easy,71.8,Visual,BSA,"Game Dev, Robotics",Fail,At Risk,0.53
1795,19.7,Female,High,Elementary,0.7,6.6,68.9,0.62,0.6,Yes,None,Tablet,53.8,Moderate,81.8,Auditory,BSIT,"Game Dev, Robotics",Pass,At Risk,0.61
1796,18.1,Female,Low,College,0.96,9.9,80.8,0.48,0.68,Yes,Stable,Smartphone,50.1,Hard,88.7,Visual,BSA,"Teaching, Research",Fail,Safe,0.68
1797,16.8,Male,Middle,Elementary,0.84,14.2,58.3,0.69,0.71,Yes,Limited,Laptop,72.7,Hard,89.7,Kinesthetic,BSA,"Accounting, Finance",Fail,Moderate,0.57
1798,22.4,Male,High,College,0.87,13.3,56.0,0.86,0.85,Yes,Limited,Smartphone,79.0,Hard,51.3,Kinesthetic,BSED,"Teaching, Research",Fail,Moderate,0.58
1799,21.5,Male,Middle,High School,0.76,13.4,90.3,0.69,0.53,No,Stable,Laptop,66.7,Moderate,73.9,Kinesthetic,BSBA,"Accounting, Finance",Fail,Safe,0.67
1800,20.6,Female,High,Elementary,0.57,20.0,80.3,0.67,0.73,No,Stable,Smartphone,50.7,Moderate,83.2,Kinesthetic,BSA,"Programming, AI",Pass,At Risk,0.41
1801,16.0,Female,Middle,High School,0.77,6.4,63.7,0.89,0.86,No,Stable,Smartphone,78.9,Easy,75.6,Reading,BSIT,"Teaching, Research",Fail,Moderate,0.4
1802,16.5,Female,Low,High School,1.0,5.6,69.3,0.61,0.87,No,None,Laptop,59.2,Moderate,69.0,Kinesthetic,BSA,"Programming, AI",Fail,At Risk,0.45
1803,20.3,Male,High,High School,1.0,7.3,83.2,1.0,0.88,Yes,Limited,Smartphone,88.7,Moderate,57.6,Kinesthetic,BSA,"Leadership, Marketing",Fail,At Risk,0.21
1804,22.2,Female,Middle,College,0.95,12.5,99.3,0.7,0.66,Yes,Limited,Smartphone,89.7,Easy,71.3,Kinesthetic,BSA,"Leadership, Marketing",Fail,Safe,0.6
1805,19.1,Female,Low,College,0.64,20.0,54.2,0.74,0.5,Yes,Limited,Desktop,50.1,Moderate,81.5,Visual,BSA,"Programming, AI",Fail,Moderate,0.38
1806,18.2,Female,Middle,College,0.93,9.4,55.0,0.43,0.95,Yes,None,Laptop,51.8,Moderate,89.8,Auditory,BSBA,"Game Dev, Robotics",Fail,Moderate,0.48
1807,18.9,Male,Middle,High School,0.5,4.5,90.3,0.5,0.86,No,Stable,Laptop,81.9,Hard,97.7,Visual,BSBA,"Leadership, Marketing",Fail,Moderate,0.42
1808,17.3,Male,Low,High School,0.8,7.9,43.3,0.82,0.64,No,Stable,Tablet,67.9,Hard,44.7,Reading,BSIT,"Accounting, Finance",Pass,Moderate,0.6
1809,19.8,Male,Low,College,0.67,13.8,42.5,0.88,0.87,Yes,None,Laptop,85.8,Moderate,90.4,Reading,BSA,"Leadership, Marketing",Pass,Moderate,0.32
1810,19.6,Male,Middle,High School,0.63,18.1,99.8,0.76,0.9,Yes,Stable,Tablet,67.3,Moderate,58.3,Kinesthetic,BSIT,"Programming, AI",Fail,Moderate,0.32
1811,17.4,Female,Middle,College,0.67,13.1,68.2,0.81,0.74,No,Limited,Smartphone,78.2,Moderate,54.6,Visual,BSA,"Game Dev, Robotics",Pass,Safe,0.74
1812,16.2,Male,Middle,College,0.64,14.7,68.9,0.48,0.67,Yes,Stable,Desktop,75.0,Easy,92.8,Auditory,BSA,"Accounting, Finance",Fail,Moderate,0.36
1813,18.0,Male,Middle,College,0.7,8.7,73.4,0.62,0.47,No,Stable,Tablet,50.9,Hard,47.2,Auditory,BSED,"Programming, AI",Fail,Moderate,0.66
1814,19.1,Female,Middle,High School,0.89,14.1,87.0,0.91,0.45,Yes,Stable,Desktop,87.6,Moderate,76.8,Kinesthetic,BSED,"Game Dev, Robotics",Fail,Safe,0.39
1815,19.6,Female,Low,College,0.68,11.0,70.8,0.81,0.34,Yes,Stable,Smartphone,50.1,Moderate,56.3,Auditory,BSBA,"Teaching, Research",Fail,Moderate,0.47
1816,20.0,Male,Low,Elementary,0.93,10.1,62.4,0.68,0.6,Yes,Stable,Smartphone,70.2,Hard,92.4,Kinesthetic,BSBA,"Teaching, Research",Fail,Safe,0.51
1817,20.3,Male,High,College,0.77,13.1,76.9,0.83,0.84,No,Stable,Tablet,61.0,Moderate,65.0,Reading,BSBA,"Leadership, Marketing",Fail,Moderate,0.37
1818,22.8,Male,Low,College,0.82,11.7,52.5,0.74,0.3,Yes,Stable,Laptop,94.8,Moderate,75.0,Reading,BSA,"Game Dev, Robotics",Fail,Moderate,0.43
1819,20.5,Female,High,High School,0.97,7.1,49.0,0.55,0.68,No,Stable,Smartphone,95.0,Hard,70.2,Auditory,BSIT,"Leadership, Marketing",Fail,Safe,0.36
1820,16.9,Female,Low,High School,0.78,3.1,97.9,0.69,0.76,Yes,Stable,Smartphone,51.2,Moderate,74.8,Auditory,BSBA,"Programming, AI",Fail,Safe,0.33
1821,22.4,Male,Low,Graduate,0.99,10.8,47.7,0.8,0.91,No,Stable,Laptop,70.7,Hard,84.4,Reading,BSIT,"Accounting, Finance",Fail,At Risk,0.39
1822,22.2,Male,Middle,College,0.81,15.4,70.2,0.73,0.65,Yes,Stable,Laptop,50.8,Moderate,61.7,Visual,BSIT,"Game Dev, Robotics",Pass,Moderate,0.44
1823,20.2,Male,Low,High School,0.77,17.0,57.2,0.46,0.77,No,Limited,Laptop,88.3,Hard,69.5,Visual,BSBA,"Teaching, Research",Pass,Moderate,0.17
1824,25.0,Female,High,Elementary,0.95,14.0,67.6,0.7,0.46,Yes,Limited,Laptop,67.6,Moderate,41.2,Visual,BSED,"Accounting, Finance",Pass,Safe,0.55
1825,19.5,Female,Middle,College,0.69,17.1,62.1,0.64,0.62,No,Stable,Laptop,65.4,Moderate,74.8,Visual,BSBA,"Game Dev, Robotics",Fail,Safe,0.71
1826,18.6,Male,Middle,College,0.94,13.2,40.1,0.41,0.65,No,Stable,Laptop,77.9,Moderate,40.0,Auditory,BSBA,"Programming, AI",Fail,At Risk,0.71
1827,19.2,Female,High,Elementary,0.9,9.9,84.2,0.61,0.65,Yes,Stable,Laptop,63.1,Hard,96.6,Auditory,BSBA,"Accounting, Finance",Fail,Moderate,0.31
1828,19.6,Male,Middle,High School,0.83,12.3,73.4,0.79,0.62,No,Stable,Laptop,63.0,Moderate,81.1,Reading,BSED,"Leadership, Marketing",Pass,Safe,0.48
1829,24.7,Female,Middle,High School,0.67,1.0,91.1,0.63,0.85,No,Limited,Laptop,73.1,Moderate,60.4,Visual,BSA,"Teaching, Research",Fail,Safe,0.52
1830,25.0,Female,Low,High School,0.65,18.6,81.2,0.83,0.64,No,Stable,Laptop,67.0,Moderate,40.0,Kinesthetic,BSED,"Programming, AI",Fail,Moderate,0.5
1831,16.0,Female,Low,Graduate,0.5,5.3,57.7,0.81,0.61,Yes,Limited,Smartphone,67.7,Moderate,82.4,Reading,BSA,"Programming, AI",Pass,Moderate,0.65
1832,21.3,Female,High,Elementary,0.67,12.7,80.1,1.0,0.64,Yes,Stable,Desktop,59.1,Easy,99.7,Auditory,BSIT,"Teaching, Research",Pass,At Risk,0.16
1833,19.3,Male,Middle,College,0.94,20.0,91.4,0.93,0.68,No,Stable,Laptop,50.7,Easy,81.1,Reading,BSA,"Accounting, Finance",Pass,Moderate,0.45
1834,20.6,Female,Low,College,0.68,18.3,52.6,0.76,0.64,No,Limited,Tablet,85.7,Moderate,40.0,Visual,BSIT,"Teaching, Research",Fail,Moderate,0.19
1835,16.4,Female,High,College,0.67,11.2,74.0,0.41,0.67,No,Stable,Laptop,82.9,Moderate,99.7,Reading,BSIT,"Leadership, Marketing",Fail,Moderate,0.63
1836,20.4,Male,Middle,College,1.0,10.0,86.2,0.9,0.74,No,Stable,Laptop,68.6,Moderate,86.0,Reading,BSA,"Teaching, Research",Fail,Moderate,0.5
1837,23.0,Male,Low,Elementary,0.62,12.3,72.5,0.67,0.47,No,Stable,Laptop,71.7,Moderate,84.7,Reading,BSBA,"Game Dev, Robotics",Fail,Moderate,0.65
1838,22.2,Female,Low,High School,0.87,9.8,84.7,0.66,0.81,No,Limited,Desktop,69.9,Moderate,53.6,Visual,BSA,"Programming, AI",Pass,Moderate,0.41
1839,16.0,Male,Low,Graduate,0.66,7.7,83.8,0.73,0.71,Yes,Limited,Laptop,75.3,Moderate,71.9,Reading,BSBA,"Accounting, Finance",Fail,At Risk,0.45
1840,19.2,Female,Middle,High School,0.9,13.5,99.3,0.71,0.8,Yes,Stable,Laptop,81.2,Hard,55.2,Reading,BSED,"Teaching, Research",Pass,Safe,0.78
1841,20.6,Male,Low,High School,0.75,7.0,98.9,0.41,0.56,Yes,Stable,Smartphone,81.1,Moderate,78.6,Kinesthetic,BSA,"Game Dev, Robotics",Fail,Moderate,0.64
1842,20.5,Female,Middle,High School,0.88,1.0,71.8,0.75,0.87,No,Stable,Laptop,92.1,Easy,53.8,Auditory,BSA,"Leadership, Marketing",Pass,Moderate,0.57
1843,17.0,Female,Low,High School,0.94,8.0,56.8,0.63,0.71,No,Stable,Laptop,95.0,Hard,80.8,Reading,BSBA,"Accounting, Finance",Fail,Safe,0.72
1844,20.4,Female,Low,College,0.66,8.7,86.8,0.84,0.56,No,Stable,Laptop,50.1,Moderate,64.7,Auditory,BSIT,"Leadership, Marketing",Fail,Safe,0.24
1845,19.5,Male,Low,High School,0.65,18.2,64.9,0.55,0.39,No,Limited,Laptop,70.4,Moderate,83.2,Auditory,BSA,"Leadership, Marketing",Pass,Safe,0.7
1846,21.7,Female,Low,College,0.81,8.5,59.1,0.86,0.92,Yes,Limited,Smartphone,95.0,Moderate,96.0,Kinesthetic,BSBA,"Teaching, Research",Pass,Moderate,0.38
1847,20.5,Female,High,College,0.54,7.8,48.2,0.71,0.61,Yes,Stable,Laptop,82.8,Hard,65.6,Reading,BSED,"Game Dev, Robotics",Pass,Safe,0.56
1848,20.6,Female,Low,High School,0.71,6.7,59.2,0.9,0.8,No,Stable,Laptop,72.5,Moderate,89.8,Reading,BSBA,"Teaching, Research",Fail,At Risk,0.63
1849,21.2,Female,Middle,Graduate,0.84,2.5,58.3,0.58,0.48,Yes,Stable,Smartphone,64.9,Easy,92.2,Reading,BSA,"Leadership, Marketing",Pass,Safe,0.22
1850,19.7,Male,Middle,College,0.82,12.9,61.4,0.73,0.69,No,Limited,Laptop,58.6,Moderate,99.7,Visual,BSA,"Game Dev, Robotics",Fail,Safe,0.58
1851,19.3,Male,Middle,College,0.92,2.2,87.6,0.79,0.73,Yes,Stable,Laptop,79.3,Easy,91.1,Visual,BSA,"Accounting, Finance",Pass,Moderate,0.78
1852,24.6,Male,Middle,High School,0.62,11.9,50.2,0.52,0.72,No,Stable,Tablet,62.8,Easy,45.5,Auditory,BSBA,"Teaching, Research",Fail,Safe,0.37
1853,16.0,Male,Middle,College,0.95,11.4,78.6,0.65,0.4,No,Stable,Laptop,66.0,Hard,82.4,Visual,BSIT,"Teaching, Research",Pass,Moderate,0.56
1854,20.6,Male,Middle,High School,0.66,7.7,98.9,0.74,0.36,Yes,Stable,Smartphone,84.6,Moderate,95.5,Visual,BSBA,"Leadership, Marketing",Pass,Safe,0.58
1855,20.0,Male,Low,College,0.86,9.0,68.8,0.9,0.64,No,Limited,Tablet,54.1,Easy,78.0,Visual,BSED,"Leadership, Marketing",Fail,At Risk,0.54
1856,18.9,Male,Low,High School,1.0,1.2,42.5,0.68,0.68,Yes,Limited,Tablet,80.4,Hard,81.1,Auditory,BSBA,"Leadership, Marketing",Fail,Safe,0.34
1857,22.2,Female,High,High School,0.89,6.8,50.0,0.82,0.8,Yes,Stable,Laptop,50.1,Moderate,63.5,Visual,BSBA,"Programming, AI",Pass,Safe,0.55
1858,21.6,Male,High,College,0.68,7.0,99.8,0.78,0.68,No,Limited,Laptop,80.2,Easy,75.6,Reading,BSBA,"Programming, AI",Pass,At Risk,0.56
1859,23.1,Male,Middle,High School,0.57,5.2,40.1,0.69,0.88,No,Stable,Laptop,57.2,Moderate,82.7,Visual,BSA,"Game Dev, Robotics",Fail,Moderate,0.54
1860,18.8,Male,Middle,High School,0.62,2.5,41.9,0.48,0.4,Yes,Limited,Laptop,87.9,Moderate,61.5,Auditory,BSA,"Leadership, Marketing",Fail,Moderate,0.32
1861,19.3,Male,Low,High School,0.87,5.4,72.1,0.61,0.79,No,Limited,Tablet,64.4,Hard,85.4,Auditory,BSED,"Leadership, Marketing",Pass,Moderate,0.42
1862,20.4,Female,Low,Elementary,0.71,11.2,99.8,0.56,0.65,No,Stable,Laptop,77.4,Moderate,94.7,Kinesthetic,BSBA,"Leadership, Marketing",Fail,Moderate,0.55
1863,18.1,Female,High,High School,0.73,1.0,69.7,0.73,0.35,No,Stable,Desktop,68.0,Hard,51.7,Reading,BSIT,"Programming, AI",Fail,Moderate,0.42
1864,20.2,Male,Middle,High School,0.85,12.6,99.8,0.73,0.3,No,Stable,Laptop,64.8,Moderate,95.4,Kinesthetic,BSIT,"Teaching, Research",Fail,Safe,0.48
1865,16.9,Female,Middle,College,0.99,13.8,99.8,0.59,0.39,No,Limited,Desktop,92.3,Moderate,68.3,Auditory,BSA,"Accounting, Finance",Pass,Moderate,0.53
1866,21.5,Female,Middle,High School,0.76,16.6,44.5,0.72,1.0,No,Limited,Laptop,95.0,Moderate,40.0,Reading,BSA,"Leadership, Marketing",Fail,Moderate,0.68
1867,18.0,Female,Middle,Elementary,0.86,12.6,45.9,0.61,0.31,No,Stable,Laptop,82.5,Moderate,91.0,Visual,BSIT,"Leadership, Marketing",Fail,Safe,0.19
1868,19.4,Female,Middle,College,0.57,13.4,99.2,0.41,0.72,Yes,Limited,Laptop,80.2,Moderate,71.6,Kinesthetic,BSED,"Leadership, Marketing",Pass,Safe,0.18
1869,23.2,Female,Low,Elementary,0.75,3.4,72.5,0.97,0.6,Yes,Stable,Laptop,70.3,Hard,79.7,Reading,BSBA,"Accounting, Finance",Fail,Moderate,0.36
1870,22.9,Male,Low,Elementary,0.62,12.4,63.3,0.47,0.73,No,Limited,Laptop,63.3,Moderate,67.1,Visual,BSED,"Game Dev, Robotics",Fail,Moderate,0.15
1871,22.9,Male,Middle,High School,0.59,8.7,53.1,0.62,0.93,No,Stable,Desktop,89.3,Easy,43.1,Visual,BSBA,"Programming, AI",Fail,Moderate,0.75
1872,23.7,Female,Middle,High School,0.81,20.0,83.8,0.85,0.63,Yes,Stable,Smartphone,95.0,Moderate,68.5,Reading,BSA,"Game Dev, Robotics",Pass,At Risk,0.71
1873,22.5,Male,Low,High School,0.71,2.0,94.0,0.89,0.55,No,Limited,Tablet,67.2,Moderate,57.7,Kinesthetic,BSIT,"Programming, AI",Fail,Moderate,0.78
1874,19.8,Male,Middle,High School,0.5,9.2,99.8,0.87,0.3,Yes,Stable,Laptop,50.1,Hard,66.8,Reading,BSBA,"Teaching, Research",Pass,Moderate,0.61
1875,23.8,Male,Middle,College,1.0,8.1,92.1,0.44,0.64,No,Stable,Desktop,52.2,Moderate,42.0,Visual,BSED,"Leadership, Marketing",Fail,Moderate,0.84
1876,16.0,Female,High,College,0.67,11.2,77.2,0.71,0.34,No,Limited,Laptop,78.7,Moderate,76.3,Kinesthetic,BSIT,"Game Dev, Robotics",Fail,At Risk,0.43
1877,16.0,Female,Low,High School,0.7,6.3,94.1,0.63,0.79,Yes,Stable,Smartphone,78.9,Hard,60.7,Kinesthetic,BSBA,"Leadership, Marketing",Pass,Moderate,0.5
1878,25.0,Male,Middle,College,0.64,7.6,60.6,0.58,0.85,No,Stable,Tablet,81.3,Hard,52.3,Kinesthetic,BSIT,"Accounting, Finance",Fail,Safe,0.73
1879,22.5,Male,High,High School,0.67,2.9,59.1,0.41,0.68,No,None,Laptop,65.4,Moderate,62.5,Auditory,BSED,"Teaching, Research",Pass,Safe,0.5
1880,24.8,Female,Middle,High School,0.61,3.1,64.9,0.82,0.91,Yes,Stable,Smartphone,77.9,Moderate,89.1,Visual,BSIT,"Teaching, Research",Pass,Safe,0.43
1881,20.2,Female,Middle,High School,0.78,13.8,42.8,0.94,0.35,No,Stable,Desktop,89.0,Moderate,72.2,Auditory,BSIT,"Game Dev, Robotics",Pass,Moderate,0.48
1882,18.1,Female,Middle,College,0.84,8.3,72.7,0.41,0.59,Yes,Stable,Desktop,74.3,Moderate,80.1,Visual,BSED,"Game Dev, Robotics",Pass,At Risk,0.76
1883,17.8,Male,Middle,College,0.69,7.2,60.1,0.61,0.96,Yes,Stable,Smartphone,69.1,Easy,67.7,Auditory,BSIT,"Programming, AI",Fail,At Risk,0.64
1884,20.2,Male,Middle,Graduate,0.83,14.5,75.5,0.88,0.59,No,Stable,Desktop,91.5,Easy,99.7,Visual,BSBA,"Game Dev, Robotics",Pass,Safe,0.46
1885,20.0,Female,Middle,College,0.76,1.0,83.1,0.55,0.61,No,Stable,Smartphone,64.3,Moderate,69.0,Reading,BSA,"Game Dev, Robotics",Fail,Safe,0.42
1886,16.0,Male,High,High School,1.0,10.5,63.5,0.62,0.73,No,Stable,Smartphone,79.3,Moderate,64.7,Reading,BSBA,"Programming, AI",Pass,Safe,0.69
1887,17.7,Female,Low,College,0.66,1.0,76.8,0.75,0.89,No,Limited,Laptop,84.0,Easy,55.5,Reading,BSBA,"Accounting, Finance",Fail,Moderate,0.61
1888,23.1,Male,Low,High School,0.76,5.5,46.6,0.67,0.61,Yes,Limited,Laptop,65.4,Moderate,61.8,Kinesthetic,BSIT,"Game Dev, Robotics",Pass,Moderate,0.44
